Proteins,GO-terms,Scores
O14793,GO:0031145,0.004769967
O14793,GO:0042773,0.0047699315
O14793,GO:0045494,0.004768513
O14793,GO:0010569,0.0047612055
O14793,GO:0050684,0.004760488
O14793,GO:0035459,0.004749877
O14793,GO:0006415,0.0047404105
O14793,GO:0051274,0.0047254222
O14793,GO:0050885,0.004720221
O14793,GO:0009657,0.004720134
O14793,GO:2000757,0.004717595
O14793,GO:0044774,0.0047109975
O14793,GO:0046856,0.004707313
O14793,GO:0006270,0.0047061224
O14793,GO:0042100,0.0046971985
O14793,GO:0030174,0.004696906
O14793,GO:0042723,0.0046951314
O14793,GO:0051383,0.0046898527
O14793,GO:2000311,0.0046885996
O14793,GO:1902579,0.004687869
O14793,GO:0032508,0.004680028
O14793,GO:0016584,0.004677563
O14793,GO:0006626,0.004677358
O14793,GO:0006298,0.0046752095
O14793,GO:0032480,0.00465986
O14793,GO:0052803,0.0046588457
O14793,GO:0051452,0.0046536997
O14793,GO:0009147,0.004653263
O14793,GO:0043484,0.0046477905
O14793,GO:0006491,0.0046439697
O14793,GO:0009084,0.004641722
O14793,GO:0032376,0.004640834
O14793,GO:1905710,0.004635968
O14793,GO:0060967,0.004630015
O14793,GO:0008206,0.0046254783
O14793,GO:0016137,0.004620931
O14793,GO:0009226,0.004620835
O14793,GO:0006695,0.0046113487
O14793,GO:0006163,0.004606307
O14793,GO:0031146,0.00460008
O14793,GO:0009113,0.0045872675
O14793,GO:0042128,0.0045823795
O14793,GO:0032673,0.004579831
O14793,GO:1904358,0.0045793047
O14793,GO:0034501,0.0045734863
O14793,GO:0002714,0.004557634
O14793,GO:0009658,0.004554676
O14793,GO:0070475,0.004547746
O14793,GO:0006312,0.0045332485
O14793,GO:1903539,0.0045298305
O14793,GO:0000380,0.0045293905
O14793,GO:0046839,0.0045277784
O14793,GO:0000727,0.0045139077
O14793,GO:0009832,0.0045041097
O14793,GO:1901663,0.004497947
O14793,GO:0042546,0.004496993
O14793,GO:0009081,0.004496639
O14793,GO:0043367,0.004496132
O14793,GO:0006829,0.004494698
O14793,GO:0006303,0.004488846
O14793,GO:0032069,0.0044748755
O14793,GO:0019226,0.0044726525
O14793,GO:0003333,0.004462857
O14793,GO:0016556,0.004448761
O14793,GO:0000726,0.004428236
O14793,GO:0006563,0.004425382
O14793,GO:0006958,0.004422338
O14793,GO:0009083,0.0044042026
O14793,GO:0046033,0.004388785
O14793,GO:0006586,0.0043857247
O14793,GO:0031507,0.004382285
O14793,GO:0009166,0.004378411
O14793,GO:0003351,0.0043725055
O14793,GO:0035435,0.004367007
O14793,GO:0032543,0.004361546
O14793,GO:0008655,0.0043559894
O14793,GO:0060969,0.004351242
O14793,GO:0046653,0.0043472233
O14793,GO:0042219,0.0043442836
O14793,GO:0035637,0.0043326714
O14793,GO:0006623,0.0043259445
O14793,GO:0008333,0.0043079117
O14793,GO:0006892,0.0043054656
O14793,GO:1901984,0.0043027024
O14793,GO:0006739,0.004299614
O14793,GO:0046164,0.0042823767
O14793,GO:0018196,0.0042751045
O14793,GO:0006744,0.0042691273
O14793,GO:0097035,0.004257207
O14793,GO:0009263,0.0042552752
O14793,GO:0000105,0.0042508515
O14793,GO:0016973,0.00425059
O14793,GO:0006858,0.004248607
O14793,GO:0009150,0.0042477897
O14793,GO:1901678,0.0042464393
O14793,GO:0010529,0.0042460524
O14793,GO:0006544,0.004240043
O14793,GO:0000055,0.0042352793
O14793,GO:0033617,0.004223275
O14793,GO:0031529,0.004220474
O14793,GO:0006547,0.0042189294
O14793,GO:0070816,0.004210639
O14793,GO:0061462,0.004204834
O14793,GO:0086091,0.0041991756
O14793,GO:0006573,0.0041947556
O14793,GO:0009252,0.0041927057
O14793,GO:0002082,0.0041892016
O14793,GO:0006595,0.0041792765
O14793,GO:0002891,0.004178581
O14793,GO:0045022,0.004177597
O14793,GO:0000076,0.004171658
O14793,GO:0044247,0.0041707978
O14793,GO:0046174,0.004170467
O14793,GO:0006730,0.0041629155
O14793,GO:2000781,0.004161081
O14793,GO:0048544,0.0041601895
O14793,GO:0043162,0.004157536
O14793,GO:0006406,0.0041574696
O14793,GO:0042454,0.004149136
O14793,GO:0035999,0.0041471943
O14793,GO:0007619,0.004143992
O14793,GO:0098927,0.0041382564
O14793,GO:0009082,0.0041310447
O14793,GO:0009164,0.0041276673
O14793,GO:0016073,0.004123266
O14793,GO:0072523,0.0041204435
O14793,GO:0006568,0.0041008997
O14793,GO:0018410,0.0040998934
O14793,GO:0061337,0.0040997406
O14793,GO:0099637,0.004094891
O14793,GO:0009812,0.0040653697
O14793,GO:0009126,0.0040653604
O14793,GO:0000038,0.004064823
O14793,GO:0006302,0.0040647825
O14793,GO:0002181,0.0040646694
O14793,GO:0008033,0.0040565277
O14793,GO:0050779,0.0040509617
O14793,GO:0070592,0.004040472
O14793,GO:0008535,0.004039246
O14793,GO:0097064,0.004026754
O14793,GO:1904292,0.0040233964
O14793,GO:0019856,0.0040069753
O14793,GO:0006103,0.004004173
O14793,GO:0046390,0.0039981874
O14793,GO:0009123,0.0039943163
O14793,GO:0015807,0.0039876746
O14793,GO:0034661,0.0039792876
O14793,GO:0016574,0.00397736
O14793,GO:0002183,0.0039717406
O14793,GO:0018904,0.0039403467
O14793,GO:0046036,0.0039273505
O14793,GO:0042573,0.003920651
O14793,GO:0019228,0.003911158
O14793,GO:1901679,0.003899445
O14793,GO:0030835,0.003899342
O14793,GO:0072348,0.0038910501
O14793,GO:0034587,0.0038900382
O14793,GO:0000054,0.0038886443
O14793,GO:0018230,0.0038863863
O14793,GO:0046112,0.0038863588
O14793,GO:0005985,0.0038802817
O14793,GO:0086001,0.0038790107
O14793,GO:0001510,0.0038696926
O14793,GO:0009742,0.0038670856
O14793,GO:1902475,0.0038632252
O14793,GO:0030490,0.0038569
O14793,GO:0042572,0.0038518147
O14793,GO:0009260,0.0038515287
O14793,GO:0006635,0.0038494703
O14793,GO:0032392,0.0038424178
O14793,GO:0031440,0.00383211
O14793,GO:0097502,0.0038241553
O14793,GO:0046500,0.0038223856
O14793,GO:0071985,0.0038102947
O14793,GO:0009085,0.0038022127
O14793,GO:0044793,0.003801568
O14793,GO:0009208,0.0038001605
O14793,GO:0050911,0.0037990443
O14793,GO:0045292,0.0037977167
O14793,GO:0000470,0.0037924002
O14793,GO:0009130,0.0037826616
O14793,GO:0072529,0.0037675384
O14793,GO:0018279,0.0037564202
O14793,GO:0086002,0.003753506
O14793,GO:0030007,0.0037481892
O14793,GO:0046184,0.0037424054
O14793,GO:2001032,0.0037280936
O14793,GO:0006376,0.0037194497
O14793,GO:0052126,0.0037075137
O14793,GO:0046049,0.0037040054
O14793,GO:0006167,0.0036993134
O14793,GO:0009664,0.003693238
O14793,GO:0140115,0.0036915862
O14793,GO:0006740,0.0036912356
O14793,GO:0090529,0.003687016
O14793,GO:0044788,0.0036829077
O14793,GO:0006401,0.003679763
O14793,GO:0090503,0.0036676254
O14793,GO:0031125,0.0036601298
O14793,GO:0001662,0.0036591652
O14793,GO:0031497,0.0036501188
O14793,GO:0010884,0.003627405
O14793,GO:0046113,0.0036235093
O14793,GO:0018231,0.0036135856
O14793,GO:0032511,0.0036113798
O14793,GO:0009167,0.0036046624
O14793,GO:0051016,0.0035921459
O14793,GO:0035268,0.003582618
O14793,GO:0034227,0.0035754791
O14793,GO:0009074,0.0035752102
O14793,GO:0016128,0.0035687909
O14793,GO:0035510,0.0035586928
O14793,GO:0009310,0.0035498335
O14793,GO:0006402,0.0035483926
O14793,GO:1990542,0.0035412102
O14793,GO:0006891,0.0035284068
O14793,GO:0016445,0.0035268082
O14793,GO:0000462,0.0035170186
O14793,GO:0031573,0.0035152002
O14793,GO:0000478,0.003513116
O14793,GO:0070897,0.003508649
O14793,GO:0018023,0.00349336
O14793,GO:0032509,0.003487803
O14793,GO:0033750,0.0034838752
O14793,GO:0051014,0.0034838044
O14793,GO:0006596,0.0034596443
O14793,GO:0006828,0.0034581828
O14793,GO:0071428,0.0034539532
O14793,GO:0042776,0.0034539334
O14793,GO:0009251,0.00344396
O14793,GO:0090151,0.0034347004
O14793,GO:0046855,0.0034239697
O14793,GO:0061157,0.0034168581
O14793,GO:0006177,0.0034014739
O14793,GO:0043001,0.0033921641
O14793,GO:0051693,0.003391906
O14793,GO:0110156,0.0033895206
O14793,GO:0007549,0.0033812437
O14793,GO:0006984,0.0033788052
O14793,GO:0042761,0.0033754408
O14793,GO:0046037,0.003370387
O14793,GO:0009173,0.0033645355
O14793,GO:0140053,0.0033581369
O14793,GO:0006241,0.00334237
O14793,GO:0051131,0.003338301
O14793,GO:0000956,0.0033347667
O14793,GO:0006560,0.0033291788
O14793,GO:0006553,0.0033181827
O14793,GO:0016553,0.0033162772
O14793,GO:1904357,0.0033090462
O14793,GO:0006577,0.0033068932
O14793,GO:0099623,0.0033029597
O14793,GO:0006195,0.0032933033
O14793,GO:0002292,0.0032751393
O14793,GO:0071545,0.0032722112
O14793,GO:0006222,0.0032693762
O14793,GO:0043153,0.003259008
O14793,GO:0035269,0.0032562718
O14793,GO:0048024,0.0032559142
O14793,GO:0052192,0.0032558064
O14793,GO:0042273,0.003238984
O14793,GO:0000469,0.0032220674
O14793,GO:0060004,0.0032028377
O14793,GO:0071669,0.003189686
O14793,GO:0006166,0.0031827122
O14793,GO:0000447,0.0031783325
O14793,GO:0016074,0.0031750281
O14793,GO:0006164,0.0031679447
O14793,GO:0042402,0.0031647948
O14793,GO:0071577,0.00316328
O14793,GO:0006821,0.0031534028
O14793,GO:0043628,0.0031525628
O14793,GO:0002209,0.0031405173
O14793,GO:0043174,0.0031240166
O14793,GO:0030150,0.0031199246
O14793,GO:0051568,0.0031033873
O14793,GO:0015813,0.003086251
O14793,GO:0006613,0.003083117
O14793,GO:0000479,0.0030709936
O14793,GO:0006108,0.0030677896
O14793,GO:1900864,0.0030651721
O14793,GO:0006000,0.0030630769
O14793,GO:0006893,0.0030578808
O14793,GO:0002200,0.0030389046
O14793,GO:0006637,0.0030215576
O14793,GO:1902600,0.0030147762
O14793,GO:0006265,0.0030004997
O14793,GO:0009437,0.002997979
O14793,GO:0030497,0.0029920738
O14793,GO:0009161,0.0029918517
O14793,GO:0006152,0.0029914803
O14793,GO:0033875,0.0029867454
O14793,GO:0000460,0.002985547
O14793,GO:0002474,0.0029777915
O14793,GO:0030244,0.0029760443
O14793,GO:0097428,0.0029716627
O14793,GO:0032205,0.0029715528
O14793,GO:0006662,0.0029625795
O14793,GO:0000722,0.0029439798
O14793,GO:0046068,0.0029429183
O14793,GO:0033865,0.0029300237
O14793,GO:1990961,0.0029264616
O14793,GO:0071028,0.002909375
O14793,GO:0006313,0.0029045776
O14793,GO:0030243,0.0029013853
O14793,GO:0071280,0.002901249
O14793,GO:1901070,0.0028971485
O14793,GO:0007168,0.0028878471
O14793,GO:0070509,0.0028845638
O14793,GO:0046939,0.0028807945
O14793,GO:0009174,0.0028728354
O14793,GO:0006289,0.002866783
O14793,GO:0035458,0.0028605072
O14793,GO:0072522,0.0028583384
O14793,GO:0035384,0.0028523512
O14793,GO:0009152,0.0028270972
O14793,GO:0015986,0.0028226138
O14793,GO:0051156,0.0028175625
O14793,GO:0009185,0.0027995345
O14793,GO:0006549,0.0027799683
O14793,GO:0006207,0.00277758
O14793,GO:0098876,0.0027620073
O14793,GO:0051204,0.0027503404
O14793,GO:0072350,0.0027491942
O14793,GO:0006189,0.0027433226
O14793,GO:0080182,0.0027384136
O14793,GO:0000959,0.0027342667
O14793,GO:0001732,0.0027328075
O14793,GO:0071025,0.0027277765
O14793,GO:0035456,0.0027274718
O14793,GO:0071616,0.0027220584
O14793,GO:0034032,0.0027061133
O14793,GO:0006566,0.0027044052
O14793,GO:0010390,0.0027006192
O14793,GO:0006085,0.0026937681
O14793,GO:0009132,0.002686694
O14793,GO:0071805,0.0026812556
O14793,GO:0009068,0.002680546
O14793,GO:0072530,0.0026706548
O14793,GO:0015802,0.0026659542
O14793,GO:0098661,0.0026633935
O14793,GO:0034471,0.002650372
O14793,GO:0035337,0.0026243008
O14793,GO:0007020,0.0026215462
O14793,GO:0006002,0.0026017004
O14793,GO:0033119,0.0025911874
O14793,GO:0043144,0.0025860488
O14793,GO:0046031,0.002577812
O14793,GO:0035383,0.0025688023
O14793,GO:0050686,0.0025603175
O14793,GO:0009261,0.0025517507
O14793,GO:0045039,0.002543203
O14793,GO:0060306,0.0025286593
O14793,GO:0016024,0.0025170567
O14793,GO:0000381,0.0025156187
O14793,GO:0086009,0.0024827619
O14793,GO:0009401,0.0024758358
O14793,GO:0006488,0.002475702
O14793,GO:0009124,0.0024737027
O14793,GO:0009209,0.0024577805
O14793,GO:0016444,0.0024555137
O14793,GO:0032469,0.0024409192
O14793,GO:0006999,0.002412861
O14793,GO:0009168,0.0024060137
O14793,GO:0046129,0.0023957686
O14793,GO:0032261,0.002392471
O14793,GO:0042451,0.0023924382
O14793,GO:0000963,0.002392123
O14793,GO:0051123,0.0023902901
O14793,GO:0030488,0.002386345
O14793,GO:0009135,0.0023832016
O14793,GO:0071027,0.0023730565
O14793,GO:0046040,0.0023529136
O14793,GO:0034472,0.0023134132
O14793,GO:0006857,0.0023130807
O14793,GO:0016180,0.0023072378
O14793,GO:0043101,0.0022987893
O14793,GO:0043090,0.002269677
O14793,GO:0009154,0.002254323
O14793,GO:0098719,0.0022482066
O14793,GO:0009179,0.002247539
O14793,GO:0033866,0.0022461254
O14793,GO:0034030,0.0022184358
O14793,GO:0016075,0.0021828194
O14793,GO:0043173,0.0021795589
O14793,GO:1990573,0.0021701267
O14793,GO:0046341,0.0021697057
O14793,GO:0006450,0.0021619475
O14793,GO:0006188,0.0021552034
O14793,GO:0001731,0.0021545615
O14793,GO:0006526,0.0021322642
O14793,GO:0009156,0.0021150257
O14793,GO:0000184,0.0021040651
O14793,GO:0006490,0.0020919582
O14793,GO:0006090,0.0020699245
O14793,GO:0046058,0.0020392644
O14793,GO:0009127,0.0020267859
O14793,GO:1902476,0.00199079
O14793,GO:0034067,0.0019896957
O14793,GO:0097352,0.001972389
O14793,GO:0034033,0.0019516686
O14793,GO:0006165,0.001931478
O14793,GO:0015936,0.0019168811
O14793,GO:0006895,0.0018949549
O14793,GO:0016447,0.0018852458
O14793,GO:0034310,0.0018748278
O14793,GO:0089718,0.0018603003
O14793,GO:0006757,0.0018560176
O14793,GO:0000289,0.0018391631
O14793,GO:0002562,0.001812003
O14793,GO:0006825,0.0017787328
O14793,GO:0070525,0.0017744678
O14793,GO:0015985,0.0017679814
O14793,GO:0035336,0.0017621061
O14793,GO:0019432,0.0017448899
O14793,GO:0052652,0.0016786044
O14793,GO:0000966,0.0016312816
O14793,GO:0009187,0.0016275318
O14793,GO:0086010,0.001551561
O14793,GO:0015804,0.0015486181
O14793,GO:0031126,0.0015396416
O14793,GO:0009190,0.0015224173
O14793,GO:0006096,0.0015116833
O14793,GO:0015740,0.0014918579
O14793,GO:0000291,0.0013236165
O14793,GO:0006067,0.001095326
O14793,GO:0034427,0.0010239538
O14793,GO:0006084,0.0009831828
